id,timestamp,install_code,suhu,kelembaban,amonia,suhu_c,kelembaban_percent,amonia_ppm,grade,grade_label,anomaly_status,is_anomaly,pump_on,pump_duration_s,grade_id
730,2025-09-27T21:56:01.048027Z,ESP32_IDM_003_L1,31.69,75.52,0.0,31.69,75.52,0.0,jelek,0,warning,0,True,39.30000000000003,0
729,2025-09-27T21:54:57.261133Z,ESP32_IDM_003_L1,31.74,75.29,0.0,31.74,75.29,0.0,jelek,0,warning,0,True,40.94999999999995,0
728,2025-09-27T21:53:53.475122Z,ESP32_IDM_003_L1,31.62,75.7,0.0,31.62,75.7,0.0,jelek,0,warning,0,True,37.7,0
727,2025-09-27T21:52:49.734393Z,ESP32_IDM_003_L1,31.69,75.39,0.0,31.69,75.39,0.0,jelek,0,warning,0,True,39.95000000000001,0
726,2025-09-27T21:51:45.949636Z,ESP32_IDM_003_L1,31.76,75.38,0.0,31.76,75.38,0.0,jelek,0,warning,0,True,40.70000000000004,0
725,2025-09-27T21:50:42.142893Z,ESP32_IDM_003_L1,31.75,75.27,0.0,31.75,75.27,0.0,jelek,0,warning,0,True,41.15000000000002,0
724,2025-09-27T21:49:38.35687Z,ESP32_IDM_003_L1,31.71,75.55,0.0,31.71,75.55,0.0,jelek,0,warning,0,True,39.35000000000002,0
723,2025-09-27T21:48:34.612285Z,ESP32_IDM_003_L1,31.71,75.61,0.0,31.71,75.61,0.0,jelek,0,warning,0,True,39.05000000000001,0
722,2025-09-27T21:47:30.826315Z,ESP32_IDM_003_L1,31.74,75.39,0.0,31.74,75.39,0.0,jelek,0,warning,0,True,40.44999999999998,0
721,2025-09-27T21:46:27.040827Z,ESP32_IDM_003_L1,31.67,75.68,0.0,31.67,75.68,0.0,jelek,0,warning,0,True,38.29999999999998,0
720,2025-09-27T21:45:23.23449Z,ESP32_IDM_003_L1,31.67,75.59,0.0,31.67,75.59,0.0,jelek,0,warning,0,True,38.75,0
719,2025-09-27T21:44:19.493308Z,ESP32_IDM_003_L1,31.78,75.27,0.0,31.78,75.27,0.0,jelek,0,warning,0,True,41.45000000000003,0
718,2025-09-27T21:43:15.709882Z,ESP32_IDM_003_L1,31.69,75.68,0.0,31.69,75.68,0.0,jelek,0,warning,0,True,38.49999999999998,0
717,2025-09-27T21:42:11.920954Z,ESP32_IDM_003_L1,31.67,75.62,0.0,31.67,75.62,0.0,jelek,0,warning,0,True,38.6,0
716,2025-09-27T21:41:08.115072Z,ESP32_IDM_003_L1,31.71,75.41,0.0,31.71,75.41,0.0,jelek,0,warning,0,True,40.050000000000026,0
715,2025-09-27T21:40:04.370761Z,ESP32_IDM_003_L1,31.89,74.99,0.0,31.89,74.99,0.0,jelek,0,warning,0,True,43.95000000000003,0
714,2025-09-27T21:39:00.587416Z,ESP32_IDM_003_L1,31.83,75.36,0.0,31.83,75.36,0.0,jelek,0,warning,0,True,41.49999999999999,0
713,2025-09-27T21:37:56.801745Z,ESP32_IDM_003_L1,31.72,75.55,0.0,31.72,75.55,0.0,jelek,0,warning,0,True,39.45,0
712,2025-09-27T21:36:53.015186Z,ESP32_IDM_003_L1,31.68,75.54,0.0,31.68,75.54,0.0,jelek,0,warning,0,True,39.099999999999966,0
711,2025-09-27T21:35:49.251266Z,ESP32_IDM_003_L1,31.75,75.61,0.0,31.75,75.61,0.0,jelek,0,warning,0,True,39.45,0
710,2025-09-27T21:34:45.464811Z,ESP32_IDM_003_L1,31.67,75.81,0.0,31.67,75.81,0.0,jelek,0,warning,0,True,37.650000000000006,0
709,2025-09-27T21:33:41.679162Z,ESP32_IDM_003_L1,31.61,75.86,0.0,31.61,75.86,0.0,jelek,0,warning,0,True,36.8,0
708,2025-09-27T21:32:37.895247Z,ESP32_IDM_003_L1,31.81,75.42,0.0,31.81,75.42,0.0,jelek,0,warning,0,True,40.99999999999998,0
707,2025-09-27T21:31:34.151681Z,ESP32_IDM_003_L1,31.72,75.44,0.0,31.72,75.44,0.0,jelek,0,warning,0,True,40.0,0
706,2025-09-27T21:30:30.345514Z,ESP32_IDM_003_L1,31.72,75.39,0.0,31.72,75.39,0.0,jelek,0,warning,0,True,40.24999999999999,0
705,2025-09-27T21:29:26.559755Z,ESP32_IDM_003_L1,31.85,75.25,0.0,31.85,75.25,0.0,jelek,0,warning,0,True,42.250000000000014,0
704,2025-09-27T21:28:22.774618Z,ESP32_IDM_003_L1,31.65,75.74,0.0,31.65,75.74,0.0,jelek,0,warning,0,True,37.80000000000001,0
703,2025-09-27T21:27:19.031473Z,ESP32_IDM_003_L1,31.75,75.59,0.0,31.75,75.59,0.0,jelek,0,warning,0,True,39.54999999999998,0
702,2025-09-27T21:26:15.213741Z,ESP32_IDM_003_L1,31.82,75.12,0.0,31.82,75.12,0.0,jelek,0,warning,0,True,42.59999999999998,0
701,2025-09-27T21:25:11.428493Z,ESP32_IDM_003_L1,31.88,75.08,0.0,31.88,75.08,0.0,jelek,0,warning,0,True,43.4,0
700,2025-09-27T21:24:07.643821Z,ESP32_IDM_003_L1,31.88,75.07,0.0,31.88,75.07,0.0,jelek,0,warning,0,True,43.45000000000002,0
699,2025-09-27T21:23:03.900186Z,ESP32_IDM_003_L1,31.83,75.24,0.0,31.83,75.24,0.0,jelek,0,warning,0,True,42.10000000000001,0
698,2025-09-27T21:22:00.114711Z,ESP32_IDM_003_L1,31.93,74.88,0.0,31.93,74.88,0.0,jelek,0,warning,0,True,44.90000000000002,0
697,2025-09-27T21:20:56.307142Z,ESP32_IDM_003_L1,31.86,75.2,0.0,31.86,75.2,0.0,jelek,0,warning,0,True,42.59999999999998,0
696,2025-09-27T21:19:52.521674Z,ESP32_IDM_003_L1,31.82,75.18,0.0,31.82,75.18,0.0,jelek,0,warning,0,True,42.29999999999997,0
695,2025-09-27T21:18:48.782673Z,ESP32_IDM_003_L1,31.82,75.2,0.0,31.82,75.2,0.0,jelek,0,warning,0,True,42.19999999999999,0
694,2025-09-27T21:17:44.993497Z,ESP32_IDM_003_L1,31.82,75.09,0.0,31.82,75.09,0.0,jelek,0,warning,0,True,42.74999999999999,0
693,2025-09-27T21:16:41.20921Z,ESP32_IDM_003_L1,31.76,75.48,0.0,31.76,75.48,0.0,jelek,0,warning,0,True,40.2,0
692,2025-09-27T21:15:37.403099Z,ESP32_IDM_003_L1,31.78,75.18,0.0,31.78,75.18,0.0,jelek,0,warning,0,True,41.89999999999998,0
691,2025-09-27T21:14:33.658807Z,ESP32_IDM_003_L1,32.0,74.41,0.0,32.0,74.41,0.0,jelek,0,warning,0,True,47.95000000000002,0
690,2025-09-27T21:13:29.873572Z,ESP32_IDM_003_L1,31.99,74.93,0.0,31.99,74.93,0.0,jelek,0,warning,0,True,45.24999999999995,0
689,2025-09-27T21:12:26.089054Z,ESP32_IDM_003_L1,31.86,75.15,0.0,31.86,75.15,0.0,jelek,0,warning,0,True,42.849999999999966,0
688,2025-09-27T21:11:22.302681Z,ESP32_IDM_003_L1,31.81,75.44,0.0,31.81,75.44,0.0,jelek,0,warning,0,True,40.9,0
687,2025-09-27T21:10:18.539011Z,ESP32_IDM_003_L1,31.75,75.52,0.0,31.75,75.52,0.0,jelek,0,warning,0,True,39.90000000000002,0
686,2025-09-27T21:09:14.753434Z,ESP32_IDM_003_L1,31.76,75.24,0.0,31.76,75.24,0.0,jelek,0,warning,0,True,41.40000000000004,0
685,2025-09-27T21:08:10.966854Z,ESP32_IDM_003_L1,31.72,75.7,0.0,31.72,75.7,0.0,jelek,0,warning,0,True,38.69999999999997,0
684,2025-09-27T21:07:07.181252Z,ESP32_IDM_003_L1,31.79,75.19,0.0,31.79,75.19,0.0,jelek,0,warning,0,True,41.95,0
683,2025-09-27T21:06:03.418788Z,ESP32_IDM_003_L1,31.85,75.09,0.0,31.85,75.09,0.0,jelek,0,warning,0,True,43.05,0
682,2025-09-27T21:04:59.632286Z,ESP32_IDM_003_L1,31.96,74.75,0.0,31.96,74.75,0.0,jelek,0,warning,0,True,45.85000000000001,0
681,2025-09-27T21:03:55.847032Z,ESP32_IDM_003_L1,31.93,74.87,0.0,31.93,74.87,0.0,jelek,0,warning,0,True,44.94999999999997,0
680,2025-09-27T21:02:52.061325Z,ESP32_IDM_003_L1,31.79,75.59,0.0,31.79,75.59,0.0,jelek,0,warning,0,True,39.94999999999997,0
679,2025-09-27T21:01:48.319487Z,ESP32_IDM_003_L1,31.76,75.65,0.0,31.76,75.65,0.0,jelek,0,warning,0,True,39.34999999999999,0
678,2025-09-27T21:00:44.511175Z,ESP32_IDM_003_L1,31.65,75.75,0.0,31.65,75.75,0.0,jelek,0,warning,0,True,37.74999999999999,0
677,2025-09-27T20:59:40.726918Z,ESP32_IDM_003_L1,31.72,75.46,0.0,31.72,75.46,0.0,jelek,0,warning,0,True,39.90000000000002,0
676,2025-09-27T20:58:36.941893Z,ESP32_IDM_003_L1,31.62,76.09,0.0,31.62,76.09,0.0,jelek,0,warning,0,True,35.74999999999999,0
675,2025-09-27T20:57:33.198117Z,ESP32_IDM_003_L1,31.58,76.22,0.0,31.58,76.22,0.0,jelek,0,warning,0,True,34.69999999999999,0
674,2025-09-27T20:56:29.412151Z,ESP32_IDM_003_L1,31.61,76.06,0.0,31.61,76.06,0.0,jelek,0,warning,0,True,35.79999999999998,0
673,2025-09-27T20:55:25.605686Z,ESP32_IDM_003_L1,31.62,76.25,0.0,31.62,76.25,0.0,jelek,0,warning,0,True,34.95000000000001,0
672,2025-09-27T20:54:21.81969Z,ESP32_IDM_003_L1,31.44,76.75,0.0,31.44,76.75,0.0,jelek,0,warning,0,True,30.650000000000013,0
671,2025-09-27T20:53:18.076798Z,ESP32_IDM_003_L1,31.44,76.73,0.0,31.44,76.73,0.0,jelek,0,warning,0,True,30.75,0
670,2025-09-27T20:52:14.291406Z,ESP32_IDM_003_L1,31.43,76.79,0.0,31.43,76.79,0.0,jelek,0,warning,0,True,30.34999999999997,0
669,2025-09-27T20:51:10.476571Z,ESP32_IDM_003_L1,31.47,76.54,0.0,31.47,76.54,0.0,jelek,0,warning,0,True,31.99999999999996,0
668,2025-09-27T20:50:06.689115Z,ESP32_IDM_003_L1,31.54,76.15,0.0,31.54,76.15,0.0,jelek,0,warning,0,True,34.64999999999996,0
667,2025-09-27T20:49:02.948288Z,ESP32_IDM_003_L1,31.58,75.99,0.0,31.58,75.99,0.0,jelek,0,warning,0,True,35.85000000000001,0
666,2025-09-27T20:47:59.161704Z,ESP32_IDM_003_L1,31.64,75.95,0.0,31.64,75.95,0.0,jelek,0,warning,0,True,36.64999999999999,0
665,2025-09-27T20:46:55.375863Z,ESP32_IDM_003_L1,31.61,76.06,0.0,31.61,76.06,0.0,jelek,0,warning,0,True,35.79999999999998,0
664,2025-09-27T20:45:51.569555Z,ESP32_IDM_003_L1,31.54,76.33,0.0,31.54,76.33,0.0,jelek,0,warning,0,True,33.75,0
663,2025-09-27T20:44:47.82528Z,ESP32_IDM_003_L1,31.55,76.32,0.0,31.55,76.32,0.0,jelek,0,warning,0,True,33.90000000000004,0
662,2025-09-27T20:43:44.040598Z,ESP32_IDM_003_L1,31.54,76.46,0.0,31.54,76.46,0.0,jelek,0,warning,0,True,33.10000000000002,0
661,2025-09-27T20:42:40.255078Z,ESP32_IDM_003_L1,31.52,76.5,0.0,31.52,76.5,0.0,jelek,0,warning,0,True,32.7,0
660,2025-09-27T20:41:36.469742Z,ESP32_IDM_003_L1,31.54,76.37,0.0,31.54,76.37,0.0,jelek,0,warning,0,True,33.54999999999997,0
659,2025-09-27T20:40:32.706614Z,ESP32_IDM_003_L1,31.5,76.53,0.0,31.5,76.53,0.0,jelek,0,warning,0,True,32.349999999999994,0
658,2025-09-27T20:39:28.919239Z,ESP32_IDM_003_L1,31.54,76.38,0.0,31.54,76.38,0.0,jelek,0,warning,0,True,33.500000000000014,0
657,2025-09-27T20:38:25.133855Z,ESP32_IDM_003_L1,31.44,76.67,0.0,31.44,76.67,0.0,jelek,0,warning,0,True,31.050000000000004,0
656,2025-09-27T20:37:21.348211Z,ESP32_IDM_003_L1,31.54,76.34,0.0,31.54,76.34,0.0,jelek,0,warning,0,True,33.699999999999974,0
655,2025-09-27T20:36:17.606442Z,ESP32_IDM_003_L1,31.67,76.0,0.0,31.67,76.0,0.0,jelek,0,warning,0,True,36.70000000000002,0
654,2025-09-27T20:35:13.799644Z,ESP32_IDM_003_L1,31.61,76.14,0.0,31.61,76.14,0.0,jelek,0,warning,0,True,35.39999999999999,0
653,2025-09-27T20:34:10.014588Z,ESP32_IDM_003_L1,31.59,76.2,0.0,31.59,76.2,0.0,jelek,0,warning,0,True,34.899999999999984,0
652,2025-09-27T20:33:06.229238Z,ESP32_IDM_003_L1,31.48,76.68,0.0,31.48,76.68,0.0,jelek,0,warning,0,True,31.39999999999997,0
651,2025-09-27T20:32:02.485972Z,ESP32_IDM_003_L1,31.54,76.56,0.0,31.54,76.56,0.0,jelek,0,warning,0,True,32.59999999999998,0
650,2025-09-27T20:30:58.67816Z,ESP32_IDM_003_L1,31.58,76.39,0.0,31.58,76.39,0.0,jelek,0,warning,0,True,33.84999999999998,0
649,2025-09-27T20:29:54.893248Z,ESP32_IDM_003_L1,31.57,76.36,0.0,31.57,76.36,0.0,jelek,0,warning,0,True,33.900000000000006,0
648,2025-09-27T20:28:51.107114Z,ESP32_IDM_003_L1,31.65,75.97,0.0,31.65,75.97,0.0,jelek,0,warning,0,True,36.64999999999999,0
647,2025-09-27T20:27:47.364084Z,ESP32_IDM_003_L1,31.69,75.73,0.0,31.69,75.73,0.0,jelek,0,warning,0,True,38.24999999999999,0
646,2025-09-27T20:26:43.578421Z,ESP32_IDM_003_L1,31.55,76.51,0.0,31.55,76.51,0.0,jelek,0,warning,0,True,32.94999999999998,0
645,2025-09-27T20:25:39.772061Z,ESP32_IDM_003_L1,31.55,76.38,0.0,31.55,76.38,0.0,jelek,0,warning,0,True,33.60000000000003,0
644,2025-09-27T20:24:35.986589Z,ESP32_IDM_003_L1,31.61,76.33,0.0,31.61,76.33,0.0,jelek,0,warning,0,True,34.45,0
643,2025-09-27T20:23:32.244674Z,ESP32_IDM_003_L1,31.61,76.33,0.0,31.61,76.33,0.0,jelek,0,warning,0,True,34.45,0
642,2025-09-27T20:22:28.460453Z,ESP32_IDM_003_L1,31.45,76.72,0.0,31.45,76.72,0.0,jelek,0,warning,0,True,30.9,0
641,2025-09-27T20:21:24.673948Z,ESP32_IDM_003_L1,31.5,76.68,0.0,31.5,76.68,0.0,jelek,0,warning,0,True,31.59999999999997,0
640,2025-09-27T20:20:20.868007Z,ESP32_IDM_003_L1,31.44,76.88,0.0,31.44,76.88,0.0,jelek,0,warning,0,True,30.00000000000004,0
639,2025-09-27T20:19:17.122763Z,ESP32_IDM_003_L1,31.47,76.56,0.0,31.47,76.56,0.0,jelek,0,warning,0,True,31.899999999999977,0
638,2025-09-27T20:18:13.337764Z,ESP32_IDM_003_L1,31.51,76.35,0.0,31.51,76.35,0.0,jelek,0,warning,0,True,33.350000000000044,0
637,2025-09-27T20:17:09.552743Z,ESP32_IDM_003_L1,31.61,76.05,0.0,31.61,76.05,0.0,jelek,0,warning,0,True,35.85000000000001,0
636,2025-09-27T20:16:05.734581Z,ESP32_IDM_003_L1,31.52,76.55,0.0,31.52,76.55,0.0,jelek,0,warning,0,True,32.45000000000001,0
635,2025-09-27T20:15:01.994652Z,ESP32_IDM_003_L1,31.5,76.46,0.0,31.5,76.46,0.0,jelek,0,warning,0,True,32.70000000000003,0
634,2025-09-27T20:13:58.208523Z,ESP32_IDM_003_L1,31.64,76.3,0.0,31.64,76.3,0.0,jelek,0,warning,0,True,34.90000000000002,0
633,2025-09-27T20:12:54.421612Z,ESP32_IDM_003_L1,31.48,76.45,0.0,31.48,76.45,0.0,jelek,0,warning,0,True,32.54999999999999,0
632,2025-09-27T20:11:50.635548Z,ESP32_IDM_003_L1,31.75,75.47,0.0,31.75,75.47,0.0,jelek,0,warning,0,True,40.150000000000006,0
631,2025-09-27T20:10:46.873267Z,ESP32_IDM_003_L1,31.75,75.87,0.0,31.75,75.87,0.0,jelek,0,warning,0,True,38.14999999999998,0
630,2025-09-27T20:09:43.086262Z,ESP32_IDM_003_L1,31.57,76.12,0.0,31.57,76.12,0.0,jelek,0,warning,0,True,35.09999999999998,0
629,2025-09-27T20:08:39.30312Z,ESP32_IDM_003_L1,31.65,75.76,0.0,31.65,75.76,0.0,jelek,0,warning,0,True,37.69999999999996,0
628,2025-09-27T20:07:35.517072Z,ESP32_IDM_003_L1,31.54,76.19,0.0,31.54,76.19,0.0,jelek,0,warning,0,True,34.45,0
627,2025-09-27T20:06:31.771955Z,ESP32_IDM_003_L1,31.64,76.07,0.0,31.64,76.07,0.0,jelek,0,warning,0,True,36.05000000000004,0
626,2025-09-27T20:05:27.965667Z,ESP32_IDM_003_L1,31.54,76.49,0.0,31.54,76.49,0.0,jelek,0,warning,0,True,32.95000000000002,0
625,2025-09-27T20:04:24.179482Z,ESP32_IDM_003_L1,31.59,76.08,0.0,31.59,76.08,0.0,jelek,0,warning,0,True,35.50000000000001,0
624,2025-09-27T20:03:20.393837Z,ESP32_IDM_003_L1,31.5,76.4,0.0,31.5,76.4,0.0,jelek,0,warning,0,True,32.99999999999997,0
623,2025-09-27T20:02:16.65524Z,ESP32_IDM_003_L1,31.5,76.4,0.0,31.5,76.4,0.0,jelek,0,warning,0,True,32.99999999999997,0
622,2025-09-27T20:01:12.865592Z,ESP32_IDM_003_L1,31.57,76.0,0.0,31.57,76.0,0.0,jelek,0,warning,0,True,35.7,0
621,2025-09-27T20:00:09.075772Z,ESP32_IDM_003_L1,31.5,76.5,0.0,31.5,76.5,0.0,jelek,0,warning,0,True,32.5,0
620,2025-09-27T19:59:05.273997Z,ESP32_IDM_003_L1,31.59,76.0,0.0,31.59,76.0,0.0,jelek,0,warning,0,True,35.9,0
619,2025-09-27T19:58:01.530743Z,ESP32_IDM_003_L1,31.48,76.41,0.0,31.48,76.41,0.0,jelek,0,warning,0,True,32.75000000000002,0
618,2025-09-27T19:56:57.747458Z,ESP32_IDM_003_L1,31.59,75.8,0.0,31.59,75.8,0.0,jelek,0,warning,0,True,36.90000000000001,0
617,2025-09-27T19:55:53.938789Z,ESP32_IDM_003_L1,31.69,75.45,0.0,31.69,75.45,0.0,jelek,0,warning,0,True,39.65,0
616,2025-09-27T19:54:50.194805Z,ESP32_IDM_003_L1,31.81,75.11,0.0,31.81,75.11,0.0,jelek,0,warning,0,True,42.54999999999999,0
615,2025-09-27T19:53:46.410328Z,ESP32_IDM_003_L1,31.89,74.94,0.0,31.89,74.94,0.0,jelek,0,warning,0,True,44.20000000000002,0
614,2025-09-27T19:52:42.626982Z,ESP32_IDM_003_L1,31.78,75.75,0.0,31.78,75.75,0.0,jelek,0,warning,0,True,39.05000000000001,0
613,2025-09-27T19:51:38.839436Z,ESP32_IDM_003_L1,31.59,76.29,0.0,31.59,76.29,0.0,jelek,0,warning,0,True,34.44999999999997,0
612,2025-09-27T19:50:35.032148Z,ESP32_IDM_003_L1,31.72,75.87,0.0,31.72,75.87,0.0,jelek,0,warning,0,True,37.849999999999966,0
611,2025-09-27T19:49:31.29215Z,ESP32_IDM_003_L1,31.75,75.9,0.0,31.75,75.9,0.0,jelek,0,warning,0,True,37.99999999999997,0
610,2025-09-27T19:48:27.505267Z,ESP32_IDM_003_L1,31.92,74.88,0.0,31.92,74.88,0.0,jelek,0,warning,0,True,44.80000000000004,0
609,2025-09-27T19:47:23.720368Z,ESP32_IDM_003_L1,31.94,74.7,0.0,31.94,74.7,0.0,jelek,0,warning,0,True,45.9,0
608,2025-09-27T19:46:19.933323Z,ESP32_IDM_003_L1,32.02,74.44,0.0,32.02,74.44,0.0,jelek,0,anomaly,1,True,48.00000000000004,0
607,2025-09-27T19:45:16.169241Z,ESP32_IDM_003_L1,31.99,74.5,0.0,31.99,74.5,0.0,jelek,0,warning,0,True,47.399999999999984,0
606,2025-09-27T19:44:12.383955Z,ESP32_IDM_003_L1,31.94,74.68,0.0,31.94,74.68,0.0,jelek,0,warning,0,True,45.99999999999998,0
605,2025-09-27T19:43:08.602519Z,ESP32_IDM_003_L1,31.89,74.99,0.0,31.89,74.99,0.0,jelek,0,warning,0,True,43.95000000000003,0
604,2025-09-27T19:42:04.814369Z,ESP32_IDM_003_L1,31.85,75.09,0.0,31.85,75.09,0.0,jelek,0,warning,0,True,43.05,0
603,2025-09-27T19:41:01.038413Z,ESP32_IDM_003_L1,31.78,75.06,0.0,31.78,75.06,0.0,jelek,0,warning,0,True,42.5,0
602,2025-09-27T19:39:57.252293Z,ESP32_IDM_003_L1,31.67,75.41,0.0,31.67,75.41,0.0,jelek,0,warning,0,True,39.650000000000034,0
601,2025-09-27T19:38:53.466136Z,ESP32_IDM_003_L1,31.94,74.69,0.0,31.94,74.69,0.0,jelek,0,warning,0,True,45.95000000000002,0
600,2025-09-27T19:37:49.681386Z,ESP32_IDM_003_L1,31.92,74.62,0.0,31.92,74.62,0.0,jelek,0,warning,0,True,46.1,0
599,2025-09-27T19:36:45.940792Z,ESP32_IDM_003_L1,32.03,74.21,0.0,32.03,74.21,0.0,jelek,0,anomaly,1,True,49.25000000000004,0
598,2025-09-27T19:35:42.135635Z,ESP32_IDM_003_L1,32.09,73.89,0.0,32.09,73.89,0.0,jelek,0,anomaly,1,True,51.45000000000003,0
597,2025-09-27T19:34:38.347948Z,ESP32_IDM_003_L1,32.17,73.72,0.0,32.17,73.72,0.0,jelek,0,anomaly,1,True,53.10000000000002,0
596,2025-09-27T19:33:34.561553Z,ESP32_IDM_003_L1,32.19,73.86,0.0,32.19,73.86,0.0,jelek,0,anomaly,1,True,52.59999999999998,0
595,2025-09-27T19:32:30.817511Z,ESP32_IDM_003_L1,32.12,74.0,0.0,32.12,74.0,0.0,jelek,0,anomaly,1,True,51.19999999999997,0
594,2025-09-27T19:31:27.035515Z,ESP32_IDM_003_L1,32.09,74.27,0.0,32.09,74.27,0.0,jelek,0,anomaly,1,True,49.55000000000005,0
593,2025-09-27T19:30:23.225486Z,ESP32_IDM_003_L1,31.93,74.57,0.0,31.93,74.57,0.0,jelek,0,warning,0,True,46.45000000000003,0
592,2025-09-27T19:29:19.441919Z,ESP32_IDM_003_L1,32.0,74.43,0.0,32.0,74.43,0.0,jelek,0,warning,0,True,47.849999999999966,0
591,2025-09-27T19:28:15.697757Z,ESP32_IDM_003_L1,31.97,74.61,0.0,31.97,74.61,0.0,jelek,0,warning,0,True,46.64999999999999,0
590,2025-09-27T19:27:11.911662Z,ESP32_IDM_003_L1,32.03,74.43,0.0,32.03,74.43,0.0,jelek,0,anomaly,1,True,48.14999999999998,0
589,2025-09-27T19:26:08.125304Z,ESP32_IDM_003_L1,31.93,74.59,0.0,31.93,74.59,0.0,jelek,0,warning,0,True,46.34999999999998,0
588,2025-09-27T19:25:04.318763Z,ESP32_IDM_003_L1,32.02,74.42,0.0,32.02,74.42,0.0,jelek,0,anomaly,1,True,48.10000000000002,0
587,2025-09-27T19:24:00.577791Z,ESP32_IDM_003_L1,31.97,74.69,0.0,31.97,74.69,0.0,jelek,0,warning,0,True,46.25,0
586,2025-09-27T19:22:56.794029Z,ESP32_IDM_003_L1,31.97,74.42,0.0,31.97,74.42,0.0,jelek,0,warning,0,True,47.59999999999998,0
585,2025-09-27T19:21:53.009154Z,ESP32_IDM_003_L1,31.96,74.71,0.0,31.96,74.71,0.0,jelek,0,warning,0,True,46.05000000000004,0
584,2025-09-27T19:20:49.200317Z,ESP32_IDM_003_L1,31.96,74.63,0.0,31.96,74.63,0.0,jelek,0,warning,0,True,46.45000000000003,0
583,2025-09-27T19:19:45.455132Z,ESP32_IDM_003_L1,31.97,74.61,0.0,31.97,74.61,0.0,jelek,0,warning,0,True,46.64999999999999,0
582,2025-09-27T19:18:41.670781Z,ESP32_IDM_003_L1,31.99,74.54,0.0,31.99,74.54,0.0,jelek,0,warning,0,True,47.19999999999995,0
581,2025-09-27T19:17:37.885043Z,ESP32_IDM_003_L1,31.99,74.52,0.0,31.99,74.52,0.0,jelek,0,warning,0,True,47.3,0
580,2025-09-27T19:16:34.103104Z,ESP32_IDM_003_L1,32.05,74.35,0.0,32.05,74.35,0.0,jelek,0,anomaly,1,True,48.75,0
579,2025-09-27T19:15:30.336438Z,ESP32_IDM_003_L1,32.03,74.45,0.0,32.03,74.45,0.0,jelek,0,anomaly,1,True,48.05,0
578,2025-09-27T19:14:26.550296Z,ESP32_IDM_003_L1,31.93,74.77,0.0,31.93,74.77,0.0,jelek,0,warning,0,True,45.45000000000002,0
577,2025-09-27T19:13:22.764725Z,ESP32_IDM_003_L1,31.97,74.59,0.0,31.97,74.59,0.0,jelek,0,warning,0,True,46.74999999999997,0
576,2025-09-27T19:12:18.97777Z,ESP32_IDM_003_L1,31.92,74.63,0.0,31.92,74.63,0.0,jelek,0,warning,0,True,46.05000000000004,0
575,2025-09-27T19:11:15.237169Z,ESP32_IDM_003_L1,32.0,74.51,0.0,32.0,74.51,0.0,jelek,0,warning,0,True,47.44999999999997,0
574,2025-09-27T19:10:11.430416Z,ESP32_IDM_003_L1,31.96,74.73,0.0,31.96,74.73,0.0,jelek,0,warning,0,True,45.94999999999999,0
573,2025-09-27T19:09:07.644791Z,ESP32_IDM_003_L1,31.96,74.69,0.0,31.96,74.69,0.0,jelek,0,warning,0,True,46.15000000000002,0
572,2025-09-27T19:08:03.858416Z,ESP32_IDM_003_L1,32.0,74.24,0.0,32.0,74.24,0.0,jelek,0,warning,0,True,48.800000000000026,0
571,2025-09-27T19:07:00.11501Z,ESP32_IDM_003_L1,32.12,74.04,0.0,32.12,74.04,0.0,jelek,0,anomaly,1,True,50.99999999999994,0
570,2025-09-27T19:05:56.299657Z,ESP32_IDM_003_L1,32.14,74.13,0.0,32.14,74.13,0.0,jelek,0,anomaly,1,True,50.75000000000003,0
569,2025-09-27T19:04:52.51337Z,ESP32_IDM_003_L1,32.03,74.5,0.0,32.03,74.5,0.0,jelek,0,anomaly,1,True,47.80000000000001,0
568,2025-09-27T19:03:48.727506Z,ESP32_IDM_003_L1,31.9,74.85,0.0,31.9,74.85,0.0,jelek,0,warning,0,True,44.750000000000014,0
567,2025-09-27T19:02:44.985118Z,ESP32_IDM_003_L1,31.93,74.8,0.0,31.93,74.8,0.0,jelek,0,warning,0,True,45.30000000000001,0
566,2025-09-27T19:01:41.200425Z,ESP32_IDM_003_L1,31.89,75.03,0.0,31.89,75.03,0.0,jelek,0,warning,0,True,43.75,0
565,2025-09-27T19:00:37.392555Z,ESP32_IDM_003_L1,31.85,75.09,0.0,31.85,75.09,0.0,jelek,0,warning,0,True,43.05,0
564,2025-09-27T18:59:33.627492Z,ESP32_IDM_003_L1,31.85,75.29,0.0,31.85,75.29,0.0,jelek,0,warning,0,True,42.04999999999998,0
563,2025-09-27T18:58:29.872421Z,ESP32_IDM_003_L1,31.72,75.52,0.0,31.72,75.52,0.0,jelek,0,warning,0,True,39.60000000000001,0
562,2025-09-27T18:57:26.079519Z,ESP32_IDM_003_L1,31.83,75.21,0.0,31.83,75.21,0.0,jelek,0,warning,0,True,42.250000000000014,0
561,2025-09-27T18:56:22.292508Z,ESP32_IDM_003_L1,32.07,74.3,0.0,32.07,74.3,0.0,jelek,0,anomaly,1,True,49.20000000000002,0
560,2025-09-27T18:55:18.487987Z,ESP32_IDM_003_L1,31.94,74.52,0.0,31.94,74.52,0.0,jelek,0,warning,0,True,46.80000000000003,0
559,2025-09-27T18:54:14.744714Z,ESP32_IDM_003_L1,32.03,74.15,0.0,32.03,74.15,0.0,jelek,0,anomaly,1,True,49.54999999999998,0
